,Score,Rating,Total_shot,Woodwork,Shot_onTarget,Shot_offTarget,Shot_blocked,Possession,Touches,Pass%,Total_pass,Acc_pass,Key_pass,Dribble_won,Dribble_att,Dribbled_past,Dribble%,Aerial_won,Aerial_won%,Off_aerial,Def_aerial,Succ_Tack,Tack_att,Was_dribbled,Tack%,Clearance,Intercept,Corner,Corner%,Disposs,Err,Foul,Offside,W,D,L,Result
1271,0,-0.03000000000000025,-4,-1,-2,-3,1,-4.400000000000006,-46,0,-48,-37,-4,-1,5,1,-16,0,0,-4,4,-6,-5,1,-10,-2,4,3,18,0,0,-5,-4,0,1,0,D
1272,1,0.3199999999999994,-4,0,1,-3,-2,-3.799999999999997,-34,3,-30,-12,1,-7,-9,7,-18,0,0,8,-8,0,7,7,-20,4,8,-4,38,2,0,1,1,1,0,0,W
1273,1,0.4399999999999995,4,0,2,1,1,1.2000000000000028,26,1,5,7,4,7,8,-7,25,-8,-22,-10,10,-7,-14,-7,14,1,-1,2,-7,6,-1,-6,3,1,0,0,W
1274,1,0.5700000000000003,2,0,3,2,-3,1.4000000000000057,34,1,25,25,3,1,-4,-1,30,11,34,-5,5,-4,-5,-1,1,7,-2,-4,50,9,0,2,5,1,0,0,W
1275,0,-0.16000000000000014,5,0,1,4,0,-10.799999999999997,-126,-3,-110,-105,5,-4,0,4,-45,-4,-14,-2,2,-1,3,4,-17,-14,-2,1,0,-3,0,-6,2,0,1,0,D
1276,2,1.1500000000000004,14,0,5,5,4,19.0,221,10,187,192,8,14,13,-14,29,-5,-18,-5,5,-3,-17,-14,21,-2,9,2,83,4,0,-5,0,1,0,0,W
1277,1,0.15999999999999925,3,0,2,3,-2,4.799999999999997,65,1,59,54,2,-1,-2,1,2,-6,-16,-6,6,4,5,1,3,10,-6,2,17,-3,0,-7,1,1,0,0,W
1278,0,0.11000000000000032,-8,2,0,-3,-5,-12.200000000000003,-109,-7,-121,-129,-7,8,12,-8,17,-1,-2,-3,3,0,-8,-8,20,1,0,-1,-10,-4,1,2,-1,0,1,0,D
1279,1,0.40000000000000036,-15,0,-2,-10,-3,-3.0,-10,1,-9,-5,-11,3,5,-3,2,-8,-28,-2,2,-5,-8,-3,1,8,1,-7,-18,3,-1,-9,0,1,0,0,W
1280,-2,-0.9299999999999997,7,0,0,6,1,17.0,128,7,113,116,3,-4,6,4,-46,2,4,-4,4,-9,-5,4,-28,-36,1,11,31,-1,0,0,1,0,0,1,L
1281,0,-0.1899999999999995,1,1,3,-3,1,3.200000000000003,48,2,44,47,3,2,8,-2,-23,2,6,-4,4,-19,-21,-2,-23,-2,6,-2,50,13,2,4,-3,0,1,0,D
1282,4,1.4800000000000004,9,1,8,-2,3,12.799999999999997,115,8,110,114,10,3,5,-3,1,7,18,-7,7,-5,-8,-3,-1,7,-3,-2,38,3,-1,2,4,1,0,0,W
1283,1,0.5300000000000002,0,-1,-1,1,0,-13.599999999999994,-73,-1,-109,-91,2,3,0,-3,30,1,4,1,-1,3,0,-3,22,5,2,-3,15,0,1,-8,1,1,0,0,W
1284,2,0.7000000000000002,2,-1,0,-1,3,9.200000000000003,72,3,92,92,0,3,6,-3,0,5,20,-3,3,-4,-7,-3,0,-2,-1,1,30,1,0,4,-1,1,0,0,W
1285,-2,-0.6100000000000003,-11,0,-1,-6,-4,-11.599999999999994,-101,-4,-119,-113,-7,-4,-5,4,-11,13,42,-11,11,5,9,4,-6,6,11,-3,-6,-4,1,-1,-2,0,0,1,L
1286,1,0.35999999999999943,12,-1,3,3,6,10.599999999999994,95,3,93,94,14,-1,2,1,-18,-2,-8,4,-4,0,1,1,-3,-7,-4,8,-10,-3,0,0,2,1,0,0,W
1287,3,0.7599999999999998,-4,0,2,-2,-4,6.200000000000003,35,1,67,60,-4,-19,-23,19,-19,-8,-44,4,-4,7,26,19,-26,2,5,-2,-7,-3,-1,4,0,1,0,0,W
1288,1,0.4299999999999997,6,1,0,4,2,-13.599999999999994,-115,-4,-128,-130,2,0,-2,0,9,1,4,9,-9,3,3,0,6,18,-3,3,4,-1,0,-6,0,1,0,0,W
1289,2,0.6800000000000006,9,0,4,1,4,-19.799999999999997,-194,-10,-190,-194,8,-6,-9,6,-7,-7,-20,5,-5,6,12,6,-7,3,-4,-1,-26,-3,-1,-5,-1,1,0,0,W
1290,0,0.009999999999999787,-4,0,-1,0,-3,5.799999999999997,67,0,61,53,-4,4,11,-4,-10,0,0,-14,14,1,-3,-4,10,1,-9,0,-25,-8,0,-4,2,0,1,0,D
1291,0,0.16000000000000014,-5,0,1,-3,-3,-9.200000000000003,-68,-5,-73,-79,-8,4,9,-4,5,3,12,-5,5,2,-2,-4,14,22,-4,-1,75,-7,0,-5,-1,0,1,0,D
1292,0,-0.02999999999999936,10,1,0,7,3,9.400000000000006,95,3,76,73,10,4,6,-4,4,-7,-24,-7,7,-2,-6,-4,7,-14,3,3,-21,0,0,1,0,0,1,0,D
1293,0,-0.03000000000000025,10,1,1,6,3,11.200000000000003,92,1,98,88,10,2,-3,-2,20,4,16,8,-8,1,-1,-2,5,-15,-9,5,-57,4,0,0,3,0,1,0,D
1294,1,0.21999999999999975,7,1,0,6,1,-13.599999999999994,-149,-6,-140,-143,6,-2,3,2,-30,-4,-16,4,-4,-1,1,2,-7,-5,-6,0,0,-4,0,0,-1,1,0,0,W
1295,5,1.4500000000000002,3,0,11,-9,1,25.799999999999997,219,8,237,222,3,3,-5,-3,31,-4,-14,-6,6,11,8,-3,27,0,-1,1,-8,-3,0,8,1,1,0,0,W
1296,1,0.6799999999999997,9,1,0,6,3,32.800000000000004,331,11,314,297,7,5,2,-5,24,-6,-18,2,-2,10,5,-5,31,-19,1,4,67,-7,0,-7,0,1,0,0,W
1297,0,-0.040000000000000036,10,1,3,4,3,11.400000000000006,101,5,106,114,7,4,2,-4,19,-3,-16,-3,3,1,-3,-4,11,-19,-7,-1,7,1,0,-7,-1,0,1,0,D
1298,3,0.9199999999999999,6,-1,4,5,-3,24.799999999999997,228,11,229,231,5,-2,-6,2,14,-2,-6,-18,18,7,9,2,4,-4,-9,1,11,-3,0,7,0,1,0,0,W
1299,1,0.7599999999999998,1,0,1,0,0,5.0,74,0,64,52,4,0,0,0,0,0,0,-12,12,12,12,0,15,22,9,-2,0,-13,1,6,3,1,0,0,W
1300,1,0.4400000000000004,-2,0,0,-5,3,-20.0,-189,-5,-190,-177,0,-6,-14,6,13,6,22,-2,2,11,17,6,-3,14,5,2,67,-3,-1,7,3,1,0,0,W
1301,1,0.3700000000000001,-13,-1,0,-9,-4,-20.799999999999997,-209,-11,-199,-225,-12,5,4,-5,15,-2,-10,-10,10,3,-2,-5,18,33,-3,-13,-62,-2,0,-6,-1,1,0,0,W
1302,3,1.1800000000000006,6,0,9,1,-4,11.200000000000003,116,3,119,113,6,4,3,-4,12,2,10,-6,6,-8,-12,-4,-1,4,2,6,88,9,-1,1,5,1,0,0,W
1303,2,0.6399999999999997,-2,0,-4,4,-2,-20.599999999999994,-208,-11,-186,-188,1,-3,4,3,-21,-6,-20,16,-16,-8,-5,3,-16,-5,-1,2,25,1,0,1,-4,1,0,0,W
1304,0,0.3600000000000003,14,0,5,5,4,35.800000000000004,353,11,345,329,11,10,5,-10,54,5,22,3,-3,9,-1,-10,43,-11,-8,2,-8,-4,0,-3,0,0,1,0,D
1305,1,0.35000000000000053,4,0,1,-2,5,0.5999999999999943,-24,-1,-5,-10,4,5,11,-5,-10,0,0,-6,6,-9,-14,-5,0,-17,-4,7,3,3,1,4,0,1,0,0,W
1306,2,0.1899999999999995,1,-2,1,1,-1,-13.599999999999994,-104,-3,-110,-106,-4,0,-2,0,7,-5,-24,-7,7,-10,-10,0,-14,1,-4,0,-20,12,1,1,4,1,0,0,W
1307,1,0.6200000000000001,15,-1,3,10,2,2.799999999999997,57,5,15,33,11,9,12,-9,13,3,10,7,-7,-6,-15,-9,13,1,-2,5,25,3,0,-1,2,1,0,0,W
1308,0,-0.14999999999999947,-11,0,-7,0,-4,6.799999999999997,53,2,60,62,-9,-5,-4,5,-12,0,0,-4,4,-12,-7,5,-24,1,0,-1,27,11,1,4,0,0,1,0,D
1309,2,0.5700000000000003,10,0,7,-1,4,17.400000000000006,171,11,150,159,6,9,13,-9,1,-2,-6,-10,10,-7,-16,-9,7,-1,-2,4,71,3,0,2,-3,1,0,0,W
1310,1,0.4800000000000004,3,-1,0,0,3,-0.4000000000000057,-6,1,-9,-2,4,4,6,-4,-2,-2,-6,-14,14,-2,-6,-4,6,-3,0,7,57,0,-1,4,3,1,0,0,W
1311,2,0.8500000000000005,0,-1,3,-5,2,15.0,148,4,157,153,0,6,14,-6,-4,0,0,-2,2,-10,-16,-6,2,-5,0,4,-24,2,0,4,-2,1,0,0,W
1312,-3,-0.8200000000000003,4,1,-6,7,3,2.4000000000000057,13,-2,1,-7,4,11,11,-11,28,5,18,-1,1,-1,-12,-11,25,-16,-10,12,-54,1,0,-6,-3,0,0,1,L
1313,2,0.5800000000000001,5,0,0,3,2,7.799999999999997,68,3,71,61,3,2,4,-2,1,2,6,4,-4,-7,-9,-2,-2,8,4,4,-16,5,-1,2,-1,1,0,0,W
1314,-1,-0.1200000000000001,1,0,3,-3,1,18.200000000000003,156,5,163,153,0,6,5,-6,18,6,16,20,-20,-1,-7,-6,13,-21,-9,4,-16,2,-2,2,0,0,0,1,L
1315,1,0.4500000000000002,7,3,5,0,2,15.0,150,16,121,141,1,2,1,-2,10,11,22,-11,11,-2,-4,-2,2,17,7,1,27,3,0,1,6,1,0,0,W
1316,1,0.27999999999999936,15,0,4,9,2,4.200000000000003,45,3,35,44,14,2,8,-2,-23,-1,-6,5,-5,-5,-7,-2,-7,-15,-1,4,0,-1,0,1,-2,1,0,0,W
1317,-2,-0.6200000000000001,-26,-1,-10,-4,-12,-18.599999999999994,-144,-7,-150,-152,-25,-4,-2,4,-17,9,52,7,-7,3,7,4,-6,13,5,-10,-91,-5,0,4,0,0,0,1,L
1318,1,0.08000000000000007,1,0,0,2,-1,19.799999999999997,183,13,187,198,2,-2,3,2,-25,-2,-4,-8,8,-10,-8,2,-20,13,-9,-3,46,5,0,1,-1,1,0,0,W
1319,0,-0.21999999999999975,-10,0,-5,-3,-2,-7.400000000000006,-105,-5,-95,-109,-7,-4,-4,4,-8,7,22,11,-11,1,5,4,-7,-8,-5,-1,-50,-1,1,0,0,0,1,0,D
1320,2,0.8100000000000005,-4,0,4,-5,-3,-10.400000000000006,-121,-5,-106,-111,-1,-4,-7,4,1,0,0,12,-12,5,9,4,0,-6,11,0,-20,-2,0,1,-1,1,0,0,W
1321,-3,-1.0099999999999998,-1,0,-4,1,2,3.4000000000000057,26,3,11,24,1,7,4,-7,28,0,0,-4,4,-1,-8,-7,14,-20,-5,2,-100,4,0,1,-1,0,0,1,L
1322,3,0.7800000000000002,15,0,6,2,7,-5.599999999999994,-63,-8,-54,-65,13,-3,-6,3,5,-4,-16,16,-16,6,9,3,2,-17,-6,5,19,-3,0,-5,1,1,0,0,W
1323,2,0.7799999999999994,0,0,5,-3,-2,-5.400000000000006,-54,-5,-42,-56,1,0,7,0,-19,6,42,-6,6,-6,-6,0,-8,9,1,4,-17,-1,0,-3,1,1,0,0,W
1324,-1,-0.20000000000000018,14,2,2,8,4,42.400000000000006,369,17,356,349,8,12,21,-12,9,1,4,9,-9,-13,-25,-12,12,-27,-1,8,10,4,0,-6,-2,0,0,1,L
1325,1,0.1900000000000004,6,-1,3,-2,5,3.5999999999999943,19,-3,32,13,4,0,1,0,-4,-3,-10,5,-5,-15,-15,0,-11,-9,-5,11,54,14,1,-3,1,1,0,0,W
1326,1,0.3799999999999999,-7,-1,0,-5,-2,-13.200000000000003,-91,-3,-99,-98,-4,9,13,-9,16,-4,-14,-4,4,1,-8,-9,21,15,2,-9,80,-5,0,9,2,1,0,0,W
1327,1,0.6100000000000003,-11,-1,-1,-2,-8,9.0,90,4,78,81,-7,7,2,-7,30,4,12,-6,6,5,-2,-7,25,-1,12,-1,10,0,0,7,-2,1,0,0,W
1328,2,1.0599999999999996,-1,0,3,-3,-1,-5.400000000000006,-36,-5,-38,-54,-2,11,6,-11,27,1,4,-1,1,-4,-15,-11,12,18,4,-6,-67,9,-1,1,-2,1,0,0,W
1329,1,0.33999999999999986,-16,0,0,-10,-6,-29.400000000000006,-254,-13,-257,-258,-12,2,3,-2,-3,-12,-30,0,0,-1,-3,-2,1,14,10,-4,-31,0,0,9,-1,1,0,0,W
1330,-2,-0.6200000000000001,1,0,0,-1,2,15.400000000000006,122,2,143,130,0,1,4,-1,-7,7,20,-3,3,-4,-5,-1,-4,-16,-3,5,-29,1,-2,-2,0,0,0,1,L
1331,0,-0.040000000000000036,17,0,3,11,3,8.200000000000003,53,1,59,55,15,3,1,-3,13,0,0,0,0,7,4,-3,16,-24,-10,4,100,-5,0,5,-1,0,1,0,D
1332,3,1.0499999999999998,9,0,3,4,2,5.200000000000003,84,0,53,44,4,9,12,-9,13,-12,-50,-16,16,0,-9,-9,19,2,-4,-4,50,-3,0,-10,3,1,0,0,W
1333,0,0.040000000000000036,16,0,6,2,8,0.5999999999999943,18,0,-2,-4,12,5,2,-5,44,-12,-34,14,-14,0,-5,-5,25,-15,0,10,55,3,0,-9,-1,0,1,0,D
1334,2,0.6499999999999995,6,1,-1,3,4,32.599999999999994,297,11,294,291,8,-2,-7,2,12,0,0,-10,10,5,7,2,5,-3,-1,4,67,0,0,2,1,1,0,0,W
1335,3,1.3500000000000005,-2,0,1,-4,1,23.400000000000006,251,7,254,244,-1,5,-7,-5,43,7,26,-5,5,13,8,-5,20,3,3,-1,-35,-1,0,-3,-2,1,0,0,W
1336,0,-0.019999999999999574,8,0,2,4,2,-7.200000000000003,-92,-3,-90,-95,8,-3,-3,3,-6,4,16,4,-4,-4,-1,3,-16,-5,-4,6,42,4,1,0,0,0,1,0,D
1337,-1,-0.7600000000000007,-15,-1,-9,-6,0,11.0,111,2,115,110,-9,-4,1,4,-32,4,10,12,-12,-9,-5,4,-22,1,-9,5,-29,4,0,11,1,0,0,1,L
1338,0,0.0699999999999994,11,0,4,4,3,43.599999999999994,440,17,438,437,6,9,13,-9,10,2,5,5,-5,-3,-12,-9,16,-25,-7,8,50,-1,-1,10,-3,0,1,0,D
1339,-1,-0.5700000000000003,-4,-1,0,-4,0,-25.599999999999994,-275,-10,-251,-253,-3,2,6,-2,-7,-17,-44,13,-13,0,-2,-2,3,-2,3,4,50,-3,1,5,0,0,0,1,L
1340,0,0.009999999999999787,-6,-1,-3,-3,0,-19.0,-205,-8,-185,-192,-4,2,2,-2,4,-1,-4,7,-7,0,-2,-2,6,10,-6,0,50,0,-1,4,-3,0,1,0,D
1341,5,1.8600000000000003,6,0,7,0,-1,17.200000000000003,196,4,194,188,9,5,7,-5,8,4,18,-10,10,-4,-9,-5,7,2,-2,2,0,2,-1,2,-2,1,0,0,W
1342,-1,-0.2599999999999998,6,0,1,3,2,6.0,27,0,56,42,5,-5,-4,5,-11,4,18,-4,4,9,14,5,1,-10,5,7,25,-10,2,1,4,0,0,1,L
1343,1,0.54,6,0,4,3,-1,31.199999999999996,377,7,378,368,4,13,13,-13,15,3,34,-1,1,-6,-19,-13,11,-9,-9,0,0,6,0,-1,-2,1,0,0,W
1344,2,0.7400000000000002,3,0,2,2,-1,-15.799999999999997,-161,-2,-172,-164,2,-6,-10,6,-9,1,20,1,-1,7,13,6,-10,18,4,-2,25,-3,0,-1,0,1,0,0,W
1345,0,0.09999999999999964,9,0,4,2,3,27.200000000000003,271,11,283,296,8,4,1,-4,13,7,28,3,-3,2,-2,-4,9,-28,-2,5,55,1,1,8,5,0,1,0,D
1346,4,1.0999999999999996,2,0,4,-1,-1,10.599999999999994,95,4,95,98,3,6,6,-6,11,-3,-18,-1,1,1,-5,-6,15,-7,2,1,50,-1,0,3,-1,1,0,0,W
1347,0,0.25,21,1,3,13,5,10.0,95,7,63,81,18,11,14,-11,13,-1,-2,3,-3,3,-8,-11,31,-26,8,5,-19,-6,0,13,2,0,1,0,D
1348,0,0.41000000000000014,17,1,3,10,4,11.799999999999997,138,6,113,120,13,7,5,-7,24,18,52,-8,8,-1,-8,-7,16,-8,8,-1,21,3,0,-18,-1,0,1,0,D
1349,4,1.12,16,0,9,3,4,-7.799999999999997,-78,-1,-60,-50,13,-9,-10,9,-20,-1,-4,-5,5,-4,5,9,-25,11,-2,0,33,5,-1,13,-1,1,0,0,W
1350,0,0.17000000000000082,7,1,0,6,1,-12.400000000000006,-112,-2,-134,-126,7,3,2,-3,11,-1,-4,3,-3,-1,-4,-3,5,7,4,-2,75,2,0,-4,-2,0,1,0,D
1351,-2,-0.7699999999999996,-1,-1,2,-4,1,-16.200000000000003,-144,-5,-159,-152,-3,1,4,-1,-7,1,4,11,-11,-7,-8,-1,-7,6,0,-1,8,4,-1,-4,2,0,0,1,L
1352,6,1.9000000000000004,13,0,10,1,2,37.400000000000006,461,11,436,437,9,-2,0,2,-15,-5,-26,-3,3,-9,-7,2,-27,-6,-4,4,38,7,-1,-6,-1,1,0,0,W
1353,-1,-0.6900000000000004,9,0,1,4,4,56.199999999999996,572,23,594,586,9,-1,1,1,-9,0,0,10,-10,-5,-4,1,-11,-27,-9,7,-39,3,4,6,0,0,0,1,L
1354,0,0.1900000000000004,6,1,3,6,-3,-18.400000000000006,-173,-1,-206,-187,4,4,5,-4,5,3,14,-3,3,-2,-6,-4,4,19,2,-5,-38,1,-1,1,2,0,1,0,D
1355,1,0.4900000000000002,-4,1,0,-2,-2,28.599999999999994,320,8,305,307,-5,-4,-1,4,-18,5,34,-5,5,-4,0,4,-12,-12,0,2,33,1,0,-11,1,1,0,0,W
1356,1,0.20999999999999996,12,-1,2,7,3,22.200000000000003,233,5,259,251,13,-1,0,1,-6,3,14,5,-5,-4,-3,1,-8,-24,-7,5,-67,3,0,1,-2,1,0,0,W
1357,1,0.2400000000000002,-8,1,0,-1,-7,-13.200000000000003,-143,-9,-118,-142,-6,-14,-17,14,-24,-4,-22,-8,8,9,23,14,-18,13,0,-6,-67,-6,-1,-3,0,1,0,0,W
1358,-4,-1.5700000000000003,-12,-2,-3,-10,1,-34.0,-377,-15,-361,-368,-13,-11,-12,11,-23,-5,-20,7,-7,3,14,11,-20,13,2,-1,-50,-2,0,-2,-2,0,0,1,L
1359,2,0.7800000000000002,-4,1,-1,-2,-1,-9.0,-80,-5,-65,-71,-2,-21,-26,21,-15,7,18,5,-5,4,25,21,-30,12,8,0,50,1,0,0,-2,1,0,0,W
1360,-3,-1.13,-12,-2,-4,-9,1,-6.599999999999994,-67,-2,-74,-79,-10,2,4,-2,-7,-4,-40,-8,8,-4,-6,-2,-3,11,-4,-5,-60,2,1,-8,-3,0,0,1,L
1361,-1,-0.4500000000000002,0,1,-3,3,0,-37.0,-404,-13,-407,-403,4,-6,-7,6,-7,-1,-4,-5,5,-8,-2,6,-31,10,12,-2,71,9,2,8,1,0,0,1,L
1362,1,0.17999999999999972,11,0,4,5,2,28.400000000000006,333,19,301,333,11,5,3,-5,16,-7,-16,-11,11,-9,-14,-5,-1,-6,-11,4,33,11,0,2,1,1,0,0,W
1363,2,0.8800000000000008,24,0,11,6,7,39.400000000000006,388,18,380,396,18,4,7,-4,1,3,12,3,-3,3,-1,-4,13,-24,-5,13,36,-6,-1,2,2,1,0,0,W
1364,-5,-1.4000000000000004,-4,0,-2,1,-3,-17.599999999999994,-176,-5,-172,-165,-3,2,2,-2,4,-2,-10,0,0,2,0,-2,7,10,-4,2,50,-2,0,7,0,0,0,1,L
1365,-1,-0.3700000000000001,1,0,-1,3,-1,13.599999999999994,142,6,138,145,1,-2,-2,2,-4,6,34,-2,2,-8,-6,2,-16,-2,4,-1,17,8,0,10,3,0,0,1,L
1366,1,0.45999999999999996,23,0,4,7,12,55.400000000000006,533,24,526,522,17,9,12,-9,4,11,36,-3,3,2,-7,-9,26,-20,-9,11,45,-5,0,1,0,1,0,0,W
1367,0,0.39000000000000057,9,1,6,1,2,24.799999999999997,272,6,273,252,6,13,20,-13,6,7,22,-5,5,-4,-17,-13,21,8,3,-3,45,-3,-1,-7,-1,0,1,0,D
1368,0,0.08000000000000007,-4,-2,-1,-1,-2,-25.400000000000006,-237,-13,-245,-248,-3,3,12,-3,-12,-3,-8,15,-15,-7,-10,-3,1,0,6,5,13,-2,-1,-8,0,0,1,0,D
1369,0,0.07000000000000028,8,0,5,-2,5,17.400000000000006,172,8,169,179,4,11,16,-11,-6,7,22,-9,9,-13,-24,-11,-1,-14,-5,9,-60,8,0,-5,1,0,1,0,D
1370,-3,-0.8600000000000003,-9,0,-3,-1,-5,-48.800000000000004,-476,-16,-516,-503,-5,-1,6,1,-32,-3,-14,3,-3,-6,-5,1,-12,12,9,-5,43,-1,-1,-8,4,0,0,1,L
1371,0,0.0699999999999994,20,0,3,10,7,47.199999999999996,487,25,444,465,20,-1,4,1,-12,2,8,2,-2,-11,-10,1,-11,-26,1,13,-21,6,2,-8,-2,0,1,0,D
1372,2,0.6800000000000006,3,0,2,2,-1,16.599999999999994,147,7,142,148,5,4,10,-4,-4,7,26,3,-3,-8,-12,-4,0,-6,-6,0,-75,2,0,-4,0,1,0,0,W
1373,-6,-2.1399999999999997,-26,0,-15,-3,-8,-42.0,-427,-20,-387,-402,-17,-11,-19,11,-9,-10,-34,-6,6,10,21,11,-11,31,0,-13,-29,-2,2,-1,-7,0,0,1,L
1374,3,1.0,1,0,4,-3,0,10.799999999999997,100,2,83,72,-3,2,-6,-2,28,1,2,-11,11,5,3,-2,13,-6,1,1,17,3,-1,-12,-2,1,0,0,W
1375,-1,-0.21999999999999975,4,0,4,4,-4,-5.200000000000003,-36,1,-51,-36,1,4,-2,-4,22,-7,-34,3,-3,2,-2,-4,10,6,1,1,35,4,0,-2,-1,0,0,1,L
1376,-2,-0.6899999999999995,-4,0,-1,-3,0,-10.200000000000003,-102,-5,-94,-96,-5,-1,-1,1,-2,-1,-4,3,-3,-1,0,1,-3,8,-1,-1,75,1,-2,3,-1,0,0,1,L
1377,0,-0.040000000000000036,2,0,1,0,1,-14.599999999999994,-155,-7,-135,-132,5,-1,3,1,-20,4,10,8,-8,-10,-9,1,-18,-1,1,1,-10,6,1,3,1,0,1,0,D
1378,3,1.13,2,0,7,-6,1,-8.200000000000003,-84,-2,-97,-93,0,7,9,-7,11,6,42,4,-4,1,-6,-7,25,1,2,-2,0,-3,0,-8,0,1,0,0,W
1379,3,1.0700000000000003,27,2,11,8,8,45.400000000000006,473,9,489,463,18,2,4,-2,-3,2,10,-2,2,3,1,-2,9,-41,-10,12,-29,-5,-2,4,0,1,0,0,W
1380,-3,-0.7800000000000002,-4,1,-1,-5,2,-3.799999999999997,-18,-2,-38,-36,-5,8,11,-8,9,14,34,12,-12,-5,-13,-8,9,3,3,-1,48,2,0,-7,-2,0,0,1,L
1381,2,0.71,-1,0,-1,0,0,-13.599999999999994,-132,-5,-122,-125,-3,6,7,-6,7,8,24,11,-11,4,-2,-6,16,0,4,-5,-28,-5,-1,4,1,1,0,0,W
1382,-2,-0.7400000000000002,-11,0,-2,-2,-7,-37.0,-398,-16,-395,-388,-7,-5,-2,5,-25,1,2,-3,3,2,7,5,-10,8,8,0,-13,-5,0,-5,1,0,0,1,L
1383,0,0.15999999999999925,4,1,0,4,0,10.200000000000003,103,1,88,73,3,7,3,-7,30,1,2,-5,5,6,-1,-7,26,-10,-5,-1,-17,-2,0,-8,3,0,1,0,D
1384,-2,-0.75,-9,1,-6,-2,-1,-22.200000000000003,-211,-8,-217,-213,-6,2,6,-2,-13,8,18,6,-6,-8,-10,-2,-2,-1,-5,0,14,4,0,-2,-4,0,0,1,L
1385,-2,-0.8100000000000005,7,0,3,2,2,-2.0,-18,1,-34,-25,-1,-4,2,4,-36,1,4,19,-19,-8,-4,4,-20,-12,-1,4,-50,2,-1,-4,0,0,0,1,L
1386,2,0.6200000000000001,4,1,2,0,2,-7.799999999999997,-101,-1,-110,-106,2,8,11,-8,7,2,16,2,-2,-7,-15,-8,6,-4,-2,1,0,4,0,6,1,1,0,0,W
1387,2,0.9299999999999997,18,1,5,9,4,61.599999999999994,628,37,628,629,16,8,7,-8,21,5,18,-5,5,-1,-9,-8,16,-37,-3,9,-60,2,-1,-2,2,1,0,0,W
1388,0,0.25,-6,0,-3,-1,-2,-9.799999999999997,-70,-7,-61,-71,-6,1,2,-1,0,1,2,9,-9,-3,-4,-1,-2,19,-6,-4,-75,2,0,-4,-2,0,1,0,D
1389,2,0.5600000000000005,-3,0,1,-3,-1,-4.799999999999997,-34,0,-56,-47,-5,1,-1,-1,10,3,14,-1,1,-10,-11,-1,-10,6,3,1,-53,12,1,-6,3,1,0,0,W
1390,-1,-0.3100000000000005,14,1,4,2,8,18.200000000000003,157,8,173,187,9,8,9,-8,14,9,28,7,-7,0,-8,-8,21,-22,-2,8,-50,-1,0,15,-1,0,0,1,L
1391,0,0.05999999999999961,0,-2,0,1,-1,29.800000000000004,280,11,263,265,1,-1,-3,1,4,-2,-8,-10,10,3,4,1,1,4,-5,-2,-40,-1,0,-14,-1,0,1,0,D
1392,-1,-0.3700000000000001,-6,1,-2,-6,2,4.200000000000003,28,-1,40,29,-5,-1,-2,1,1,-6,-18,-8,8,17,18,1,16,-9,2,-3,22,-16,1,-1,1,0,0,1,L
1393,4,1.3400000000000007,0,0,4,-4,0,-6.400000000000006,-19,-1,-44,-37,-2,11,30,-11,-22,-7,-22,11,-11,-15,-26,-11,2,3,7,1,50,-4,0,0,3,1,0,0,W
1394,2,0.8899999999999997,15,1,8,7,0,17.599999999999994,158,11,150,159,15,-3,-17,3,39,-4,-8,-8,8,8,11,3,1,0,-3,3,16,6,-2,-4,2,1,0,0,W
1395,0,0.16999999999999993,14,-1,6,4,4,32.800000000000004,333,12,316,315,12,2,2,-2,6,-1,-4,15,-15,11,9,-2,18,-20,-2,2,-17,-11,1,-1,1,0,1,0,D
1396,1,0.4899999999999993,-9,1,0,-6,-3,18.200000000000003,224,9,205,216,-7,3,10,-3,-17,-1,-2,-11,11,-9,-12,-3,-7,7,-1,-3,-33,2,0,-1,0,1,0,0,W
1397,-3,-0.8599999999999994,1,0,-3,0,4,8.400000000000006,112,3,79,83,-1,8,13,-8,2,0,0,0,0,0,-8,-8,16,-6,3,2,50,-5,0,-14,0,0,0,1,L
1398,2,0.7399999999999993,-2,0,3,-6,1,6.0,86,3,76,78,0,18,16,-18,29,-5,-18,13,-13,-12,-30,-18,13,4,2,-4,-10,14,0,-1,0,1,0,0,W
1399,0,0.6100000000000003,15,1,4,6,5,7.599999999999994,99,9,54,78,11,17,19,-17,21,10,34,0,0,-1,-18,-17,26,0,1,-3,50,-1,0,-2,5,0,1,0,D
1400,-2,-0.9499999999999993,6,-1,3,2,1,17.599999999999994,148,6,188,186,2,-10,-7,10,-31,-2,-6,12,-12,8,18,10,-11,-16,-9,1,-60,-11,0,1,-2,0,0,1,L
1401,-5,-1.7999999999999998,-5,0,-8,2,1,-8.200000000000003,-99,-4,-86,-90,-7,2,5,-2,-4,2,10,8,-8,-4,-6,-2,0,-12,-1,0,33,1,2,4,2,0,0,1,L
1402,0,0.08000000000000007,14,3,8,6,0,6.799999999999997,76,4,79,94,11,-1,-1,1,-2,-1,-10,5,-5,-4,-3,1,-7,-9,5,4,16,4,1,6,-2,0,1,0,D
1403,1,0.5800000000000001,0,0,0,-3,3,39.400000000000006,433,14,439,413,1,17,20,-17,26,10,38,2,-2,-5,-22,-17,25,-23,0,4,-17,2,0,-5,-3,1,0,0,W
1404,1,0.3199999999999994,-6,0,1,-2,-5,-20.0,-234,-9,-202,-203,-3,-8,0,8,-45,3,12,15,-15,-9,-1,8,-28,15,0,-5,-14,1,0,1,2,1,0,0,W
